imo,mmsi,vessel_name,vessel_type,dwt_tons,draft_m,flag,vessel_category,gt,loa_m,beam_m,nav_status,built_year,age_years,compliance_risk_level
9205598,574002210.0,,Oil Products Tanker (Танкер-продуктовоз),,5.6,Вьетнам (Vietnam),vessel,,118.06,19.6,At Anchor (На якоре),,,
9205574,255806149.0,,LPG/Chemical Tanker (Танкер для перевозки сжиженного газа и химикатов),,5.3,Португалия (Portugal),vessel,,117.09,19.6,At Anchor (На якоре),,,
9205483,269057726.0,,"Inland, Motor Tanker, liquid cargo, type C (Речной моторный танкер для наливных грузов типа C)",,1.4,Швейцария (Switzerland),vessel,,110.0,11.0,Underway using Engine (На ходу под двигателем),,,
9205471,205351390.0,,Inland Tanker (Речной танкер),,3.2,Бельгия (Belgium),vessel,,109.85,11.45,Moored (Пришвартовано),,,
9205469,244670267.0,,"Inland, Motor Tanker, liquid cargo, type C (Речной моторный танкер для наливных грузов типа C)",,2.0,Нидерланды (Netherlands),vessel,,110.0,12.0,Underway using Engine (На ходу под двигателем),,,
9205457,205436690.0,,Inland Tanker (Речной танкер),,1.3,Бельгия (Belgium),vessel,,110.0,11.4,Stopped (Остановлено),,,
9205794,,,Oil Products Tanker (Танкер для нефтепродуктов),,6.5,Палау (Palau),vessel,,180.2,32.2,"Underway by Sail (специфический статус, часто используемый при финальном перегоне или потере хода)",,,
9206114,369272000.0,,Crude Oil Tanker (Танкер для сырой нефти),,10.2,США (United States of America),vessel,,272.69,46.24,Underway using Engine (На ходу под двигателем),,,
9206310,373731000.0,,Crude Oil Tanker (Танкер для сырой нефти),,21.8,Панама (Panama),vessel,,333.27,58.0,Underway using Engine (На ходу под двигателем),,,
9206372,352003504.0,,Crude Oil Tanker (Танкер для сырой нефти),,20.5,Панама (Panama),vessel,,333.0,60.0,Underway using Engine (На ходу под двигателем),,,
9206671,613670000.0,,Crude Oil Tanker (Танкер для сырой нефти),,14.8,Камерун (Cameroon),vessel,,248.1,43.0,Underway using Engine (На ходу),,,
9207273,511101489.0,,Oil Products Tanker (Танкер для нефтепродуктов),,9.0,Палау (Palau),vessel,,125.7,21.5,Underway using Engine (На ходу),,,
9207144,369222000.0,,Crude Oil Tanker (Танкер для сырой нефти),,10.2,США (United States of America),vessel,,272.69,46.24,Underway using Engine (На ходу),,,
9207716,518999359.0,,Oil/Chemical Tanker (Танкер для перевозки нефтепродуктов и химикатов),,7.2,Острова Кука (Cook Islands),vessel,,,,At Anchor (На якоре),,,
9202388,636022646.0,,Oil Products Tanker (Танкер для перевозки нефтепродуктов),,11.2,Либерия (Liberia),vessel,,182.5,27.37,At Anchor (На якоре),,,
9202716,561996000.0,,Crude Oil Tanker (Танкер для перевозки сырой нефти),,11.0,Самоа (Samoa),vessel,,,,At Anchor (На якоре),,,
9202821,636022839.0,,Crude Oil Tanker (Танкер для перевозки сырой нефти),,9.2,Либерия (Liberia),vessel,,274.2,48.04,At Anchor (На якоре),,,
9202912,,,Oil Products Tanker (Танкер-продуктовоз),,,,vessel,,,,Stopped (Остановлено),,,
9203265,611000248.0,,Crude Oil Tanker (Танкер для перевозки сырой нефти),,11.0,Ботсвана (Botswana),vessel,,332.0,58.0,At Anchor (На якоре),,,
9203253,629009384.0,,Crude Oil Tanker (Танкер для перевозки сырой нефти),,11.0,Гамбия (Gambia),vessel,,332.0,58.0,At Anchor (На якоре),,,
9203241,431526000.0,,LPG/Chemical Tanker (Танкер для перевозки СУГ и химикатов),,4.0,Япония (Japan),vessel,,90.95,15.0,At Anchor (На якоре),,,
9203239,431501479.0,,LPG Tanker (Танкер для перевозки сжиженного нефтяного газа),,4.4,Япония (Japan),vessel,,66.0,11.0,Underway using Engine (На ходу под двигателем),,,
9203083,525007029.0,,Oil Products Tanker (Танкер для перевозки нефтепродуктов),,4.7,Индонезия (Indonesia),vessel,,89.99,15.0,"Underway by Sail (На ходу под парусом — вероятно, некорректная установка статуса AIS, фактически судно идет под двигателем)",,,
9203289,511764000.0,,Crude Oil Tanker (Танкер для сырой нефти),,,Палау (Palau),vessel,,332.0,58.0,Stopped (Остановлено),,,
9203332,,,Oil/Chemical Tanker (Нефтехимический танкер),,6.0,Сент-Китс и Невис (St Kitts Nevis) (на момент последнего рейса).,vessel,,131.0,19.63,Underway (На ходу — статус зафиксирован в момент последнего движения к берегу),,,
9203394,574001900.0,,Oil/Chemical Tanker (Танкер для перевозки нефти и химпродуктов),,6.7,Вьетнам (Vietnam),vessel,,112.35,18.6,"Underway by Sail (На ходу под парусом — вероятно, программная ошибка статуса AIS, фактически судно идет под двигателем)",,,
9203564,,,Crude Oil Tanker (Танкер для перевозки сырой нефти),,,,vessel,,,,Stopped (Остановлено),,,
9203772,352002811.0,,Crude Oil Tanker (Танкер для перевозки сырой нефти),,8.0,Панама (PANAMA),vessel,,274.0,48.0,At Anchor (На якоре),,,
9203760,311036000.0,,Crude Oil Tanker (Танкер для перевозки сырой нефти),,8.5,Багамы (BAHAMAS),vessel,,274.0,48.0,Stopped (Остановлено),,,
9203758,,,LPG Tanker (Газовоз для перевозки сжиженного нефтяного газа),,,,vessel,,,,,,,
9203734,352002167.0,,Crude Oil Tanker (Танкер для перевозки сырой нефти),,8.8,Панама (PANAMA),vessel,,274.2,48.04,Underway using Engine (На ходу под двигателем),,,
9203693,269057051.0,,"Inland, Motor Tanker, liquid cargo, type C (Речной танкер для перевозки жидких грузов)",,1.5,Швейцария (SWITZERLAND),vessel,,86.0,11.0,Moored (Пришвартовано),,,
9203679,636021132.0,,Chemical/Oil Products Tanker (Танкер-химовоз),,7.6,Либерия (LIBERIA),vessel,,190.0,28.5,Underway using Engine (На ходу под двигателем),,,
9203801,419001360.0,,Crude Oil Tanker (Танкер для сырой нефти),,9.5,Индия (INDIA),vessel,,183.0,32.23,At Anchor (На якоре),,,
9203796,,,Oil Products Tanker (Танкер-продуктовоз),,,Багамские Острова (BAHAMAS),vessel,,183.0,32.2,Stopped (Остановлен),,,
9203930,750101000.0,,Oil/Chemical Tanker (Нефтехимический танкер),,8.3,Гайана (GUYANA),vessel,,183.2,32.2,At Anchor (На якоре),,,
9203928,307010000.0,,Oil/Chemical Tanker (Нефтехимический танкер),,11.8,Аруба (ARUBA),vessel,,183.2,32.23,Stopped (Остановлен),,,
9203966,533133796.0,,Oil/Chemical Tanker (Нефтехимический танкер),,4.5,Малайзия (MALAYSIA),vessel,,85.6,14.0,At Anchor (На якоре),,,
9204075,563021470.0,,Oil Products Tanker (Танкер-продуктовоз),,,Сингапур (SINGAPORE),vessel,,37.6,8.5,Class B (Активная работа в прибрежной зоне),,,
9203992,533130768.0,,Oil/Chemical Tanker (Нефтехимический танкер),,4.5,Малайзия (MALAYSIA),vessel,,85.6,14.2,At Anchor (На якоре),,,
9204350,,,Oil Products Tanker (Танкер для перевозки нефтепродуктов),,,Данные в системе отсутствуют.,vessel,,80.5,17.8,Stopped (Остановлено),,,
9204336,533130767.0,,Oil Products Tanker (Танкер-продуктовоз),,4.0,Малайзия (MALAYSIA),vessel,,85.6,14.2,Underway using Engine (На ходу под двигателем),,,
9204427,244660404.0,,Inland Tanker (Танкер внутреннего/речного плавания),,1.6,Нидерланды (NETHERLANDS),vessel,,86.0,12.0,Moored (Пришвартовано),,,
9204415,205238190.0,,"Inland, Motor Tanker, liquid cargo, type C (Речной самоходный танкер для жидких грузов, тип C)",,1.6,Бельгия (BELGIUM),vessel,,85.0,11.0,Moored (Пришвартовано),,,
9204805,750405000.0,,Chemical Tanker (Танкер-химовоз),,4.7,Гайана (GUYANA),vessel,,147.83,24.2,Moored (Пришвартовано),,,
9204790,750438000.0,,Chemical Tanker (Танкер-химовоз),,4.9,Гайана (GUYANA),vessel,,147.83,24.2,Moored (Пришвартовано),,,
9204776,511100347.0,,Oil Products Tanker (Танкер для нефтепродуктов),,9.0,Палау (PALAU),vessel,,,,Underway (На ходу),,,
9204764,620834000.0,,Oil Products Tanker / Tanker - Hazard A (Major),,7.5,Коморы (COMOROS),vessel,,177.69,28.04,Underway using Engine (на момент последней фиксации),,,
9204752,,,Crude Oil Tanker (Танкер для перевозки сырой нефти),,8.0,,vessel,,,,"В системе AIS отображаются данные, связанные с операциями в Юго-Восточной Азии",,,
9200457,477204800.0,,LPG Tanker (Газовоз),,4.5,Гонконг (HONG KONG),vessel,,94.5,16.6,At Anchor (На якоре),,,
9204752,258686000.0,,Crude Oil Tanker (Танкер для перевозки сырой нефти),,15.6,Норвегия (NORWAY),vessel,,264.71,48.04,At Anchor (На якоре),,,
9200639,431000405.0,,Oil Products Tanker (Танкер-продуктовоз),,3.5,Япония (JAPAN),vessel,,69.78,11.5,Underway using Engine (На ходу),,,
9200615,,,Oil Products Tanker (Танкер-продуктовоз),,,,vessel,,50.5,9.0,Stopped (Остановлено),,,
9200603,668116406.0,,Oil/Chemical Tanker (Танкер для нефти и химпродуктов),,5.4,Сан-Томе и Принсипи (SAO TOME AND PRINCIPE),vessel,,117.0,20.0,Moored (Пришвартовано),,,
9200598,441113000.0,,Oil/Chemical Tanker (Танкер для нефти и химпродуктов),,6.8,Южная Корея (KOREA),vessel,,106.32,18.2,Underway using Engine (На ходу),,,
9201138,247352900.0,,Oil Products Tanker (Танкер для нефтепродуктов),,3.0,Италия (ITALY),vessel,,49.0,12.0,Stopped (Остановлено),,,
9201126,457900595.0,,LPG Tanker (Танкер для перевозки СНГ),,4.2,Монголия (MONGOLIA),vessel,,67.85,11.5,Stopped (Остановлено / Вне зоны действия AIS),,,
9200976,574000040.0,,Oil Products Tanker (Танкер для нефтепродуктов),,6.3,Вьетнам (VIETNAM),vessel,,100.0,16.0,Stopped (Остановлено),,,
9200964,373492000.0,,Crude Oil Tanker (Танкер для сырой нефти),,8.0,Панама (PANAMA),vessel,,243.8,42.04,"Underway using Engine (На ходу, под мотором)",,,
9201774,271047982.0,,Oil/Chemical Tanker (Танкер для нефти и химовозов),,5.2,Турция (TURKIYE),vessel,,119.1,16.4,At Anchor (На якоре),,,
9201126,457900595.0,,LPG Tanker (Танкер для перевозки сжиженного нефтяного газа),,4.2,Монголия (MONGOLIA),vessel,,67.85,11.5,Stopped (Остановлено),,,
9201138,636015926.0,,LPG Tanker (Танкер для перевозки сжиженного нефтяного газа),,5.4,Либерия (LIBERIA),vessel,,107.86,18.04,"Underway using Engine (На ходу, под мотором)",,,
9201126,457900595.0,,LPG Tanker (Танкер для перевозки сжиженного нефтяного газа),,4.2,Монголия (MONGOLIA),vessel,,67.85,11.5,Stopped (Остановлено),,,
