imo,mmsi,vessel_name,vessel_type,dwt_tons,draft_m,flag,vessel_category
9793272,,CHALLENGE PRIME,Oil/Chemical Tanker (Танкер для перевозки нефти/химических продуктов),,7.8,СИНГАПУР (SINGAPORE),oil_tanker
9793375,563022700.0,,Oil Tanker,,10.5,Сингапур (Singapore). Судно оперирует под флагом одного из наиболее авторитетных и строгих международных регистров из «белого списка» Токийского и Парижского меморандумов.,oil_tanker
9793741,351551000.0,GEM NO.5,Crude Oil Tanker (Танкер для перевозки сырой нефти),,20.3,PANAMA (Панама),oil_tanker
9793753,636021168.0,HISTRIA CORAL.,Oil Tanker,,7.3,LIBERIA (Либерия).,oil_tanker
9793868,,,Oil Tanker,,10.4,,oil_tanker
9793870,636021136.0,ELKA ATHINA.,Oil/Chemical Tanker (Танкер для перевозки нефти и химикатов).,,8.0,LIBERIA (Либерия).,oil_tanker
9793997,248851000.0,PHILOTIMOS,Crude Oil Tanker (Танкер для перевозки сырой нефти),,12.2,MALTA (Мальта),oil_tanker
9794006,636021271.0,ELKA ATHINA.,Oil/Chemical Tanker (Танкер для перевозки нефти и химикатов).,,8.0,LIBERIA (Либерия).,oil_tanker
9794018,538010191.0,FALCON HOPE,Crude Oil Tanker (Танкер для сырой нефти),,14.8,Маршалловы Острова (MARSHALL IS),oil_tanker
9794068,255916594.0,,Oil Tanker,,10.6,"Португалия / Мадейра (Portugal / Madeira). Судно зарегистрировано в авторитетном европейском открытом регистре с высоким уровнем комплаенс-контроля.Габариты: Длина (LOA) — 277.08 м, ширина — 48.00 м (в базовом текстовом логе длина округлена до 277 м, интерфейс ИНС image_4fbbc6.png подтверждает конструктивную ширину 48.04 м).Тоннаж:",oil_tanker
9794410,636020954.0,ELKA ATHINA.,Oil/Chemical Tanker (Танкер для перевозки нефти и химикатов).,,8.0,LIBERIA (Либерия).,oil_tanker
9794721,636020906.0,HISTRIA CORAL.,Oil Tanker,,7.3,LIBERIA (Либерия).,oil_tanker
9794824,538011245.0,FALCON DREAM,Product Tanker (Танкер-продуктовоз),,11.4,Маршалловы Острова (MARSHALL IS),oil_tanker
9795048,9795048.0,EAGLE BARCELONA.,Crude Oil Tanker (Танкер для перевозки сырой нефти).,,12.2,SINGAPORE (Сингапур).,oil_tanker
9795103,636021099.0,HISTRIA CORAL.,Oil Tanker,,7.3,LIBERIA (Либерия).,oil_tanker
9795127,,ELKA APOLLON,Нефтяной танкер (Crude Oil Tanker),,9.6,Мальта,oil_tanker
9796559,371135000.0,FS BITUMEN NO.2,Asphalt/Bitumen Tanker (Танкер для перевозки асфальта и битума),,6.2,Панама (PANAMA),oil_tanker
9796743,238019000.0,RAVA.,Oil Tanker,,9.0,CROATIA (Хорватия).,oil_tanker
9796781,,SHIN-EI MARU NO.5,Oil Products Tanker (Танкер для перевозки нефтепродуктов),,3.5,ЯПОНИЯ (JAPAN),oil_tanker
9796860,466004000.0,SIDRA AL RUMEILA,Oil Products Tanker (Танкер для нефтепродуктов),,3.3,QATAR (Катар),oil_tanker
9796901,636020963.0,ELKA ATHINA.,Oil/Chemical Tanker (Танкер для перевозки нефти и химикатов).,,8.0,LIBERIA (Либерия).,oil_tanker
9797228,636021170.0,HISTRIA CORAL.,Oil Tanker,,7.3,LIBERIA (Либерия).,oil_tanker
9797230,636021113.0,HISTRIA CORAL.,Oil Tanker,,7.3,LIBERIA (Либерия).,oil_tanker
9797864,636018047.0,ELKA DELICATE.,Oil/Chemical Tanker (Танкер для перевозки нефти и химикатов).,,8.0,LIBERIA (Либерия).,oil_tanker
9798002,636020932.0,HISTRIA CORAL.,Oil Tanker,,7.3,LIBERIA (Либерия).,oil_tanker
9798088,,HELLAS CALAFIA,Танкер для перевозки химических грузов / нефтепродуктов (Chemical/Oil Products Tanker),,7.0,Мальта,oil_tanker
9798179,636021225.0,ELKA ATHINA.,Oil/Chemical Tanker (Танкер для перевозки нефти и химикатов).,,8.0,LIBERIA (Либерия).,oil_tanker
9798351,215078000.0,ELDIA.,Oil Tanker,,11.3,MALTA (Мальта).,oil_tanker
9798375,636021044.0,ELKA ATHINA.,Oil/Chemical Tanker (Танкер для перевозки нефти и химикатов).,,8.0,LIBERIA (Либерия).,oil_tanker
9798648,352730000.0,BRAVONEA,Oil/Chemical Tanker (Танкер для перевозки нефти и химикатов),,8.9,Панама (PANAMA),oil_tanker
9798870,241529000.0,,Oil Tanker,,10.3,"Греция (Greece) [Уведомление от пользователя]. Актив оперирует под флагом традиционной европейской морской юрисдикции с жесткими требованиями к техническому аудиту [Уведомление от пользователя, Снимок экрана ""image_5a1a47.jpg""].",oil_tanker
9799381,636021256.0,ELKA ATHINA.,Oil/Chemical Tanker (Танкер для перевозки нефти и химикатов).,,8.0,LIBERIA (Либерия).,oil_tanker
9799446,256206000.0,3B DESTINY.,Oil Tanker,,5.4,MALTA (Мальта).,oil_tanker
9800037,374561000.0,,Oil Tanker,,8.8,Панама (Panama). Судно зарегистрировано в крупнейшем мировом открытом регистре.,oil_tanker
9800116,372267000.0,NORDIC AQUA.,Oil/Chemical Tanker (Танкер для перевозки нефти и химикатов).,,8.3,PANAMA (Панама).,oil_tanker
9800257,,KASOS,Crude Oil Tanker (Танкер для перевозки сырой нефти),,16.6,ЛИБЕРИЯ (LIBERIA),oil_tanker
9800300,636021190.0,ELKA ATHINA.,Oil/Chemical Tanker (Танкер для перевозки нефти и химикатов).,,8.0,LIBERIA (Либерия).,oil_tanker
9800374,636021137.0,HISTRIA CORAL.,Oil Tanker,,7.3,LIBERIA (Либерия).,oil_tanker
9800568,241079000.0,MINERVA ZOE.,Crude Oil Tanker.,,12.7,GREECE (Греция).,oil_tanker
9800790,636019212.0,HISTRIA ATLAS.,Oil Tanker,,7.0,LIBERIA (Либерия).,oil_tanker
9800805,636020115.0,HISTRIA DIONE.,Oil Tanker,,7.0,LIBERIA (Либерия).,oil_tanker
9800817,228446800.0,ANTARES,Oil Tanker,,7.4,FRANCE (Франция),oil_tanker
9801421,,OOTAKA MARU,Oil Products Tanker (Танкер для перевозки нефтепродуктов),,5.2,ЯПОНИЯ (JAPAN),oil_tanker
9802188,431804000.0,TONEGAWA,Crude Oil Tanker (Танкер для перевозки сырой нефти),,20.0,Япония (JAPAN),oil_tanker
9803285,636021167.0,HISTRIA CORAL.,Oil Tanker,,7.3,LIBERIA (Либерия).,oil_tanker
9803364,,ORANGE VICTORIA,Нефтеналивной/Химический танкер (Oil/Chemical Tanker),,8.2,Великобритания (United Kingdom),oil_tanker
9803649,636021005.0,HISTRIA CORAL.,Oil Tanker,,7.3,LIBERIA (Либерия).,oil_tanker
9803651,636021056.0,HISTRIA CORAL.,Oil Tanker,,7.3,LIBERIA (Либерия).,oil_tanker
9804136,271045135.0,T.SADBERK.,Oil Tanker,,15.6,TURKIYE (Турция).,oil_tanker
9804825,,INTERMEZZO,Oil/Chemical Tanker (Танкер для перевозки нефтепродуктов и химикатов),,11.2,СИНГАПУР (SINGAPORE),oil_tanker
9804849,636021277.0,ELKA ATHINA.,Oil/Chemical Tanker (Танкер для перевозки нефти и химикатов).,,8.0,LIBERIA (Либерия).,oil_tanker
9804851,636021123.0,HISTRIA CORAL.,Oil Tanker,,7.3,LIBERIA (Либерия).,oil_tanker
9804863,538008724.0,NOCTURNE.,Oil Tanker,,7.4,MARSHALL ISLANDS (Маршалловы Острова).,oil_tanker
9804916,,HAKUBA GALAXY,Нефтеналивной/Химический танкер (Oil/Chemical Tanker),,10.3,Маршалловы Острова,oil_tanker
9805398,,SHIN-EI MARU NO.18,Oil Products Tanker (Танкер для перевозки нефтепродуктов),,3.7,ЯПОНИЯ (JAPAN),oil_tanker
9806615,351354000.0,SEA ICON.,Oil Tanker,,14.7,PANAMA (Панама).,oil_tanker
9806627,636020831.0,HISTRIA CORAL.,Oil Tanker,,7.3,LIBERIA (Либерия).,oil_tanker
9807229,636020952.0,ELKA ATHINA.,Oil/Chemical Tanker (Танкер для перевозки нефти и химикатов).,,8.0,LIBERIA (Либерия).,oil_tanker
9808156,636020896.0,HISTRIA CORAL.,Oil Tanker,,7.3,LIBERIA (Либерия).,oil_tanker
9809368,636021171.0,HISTRIA CORAL.,Oil Tanker,,7.3,LIBERIA (Либерия).,oil_tanker
9810381,241576000.0,MARAN APHRODITE.,Crude Oil Tanker.,,19.9,GREECE (Греция).,oil_tanker
9810501,,CSK ENDEAVOUR,Crude Oil Tanker (Танкер для перевозки сырой нефти),,8.2,СИНГАПУР (SINGAPORE),oil_tanker
9810513,423520100.0,KARABAKH,Crude Oil Tanker (Танкер для перевозки сырой нефти),,8.3,АЗЕРБАЙДЖАН (AZERBAIJAN),oil_tanker
9810551,636020960.0,ELKA ATHINA.,Oil/Chemical Tanker (Танкер для перевозки нефти и химикатов).,,8.0,LIBERIA (Либерия).,oil_tanker
9811074,477142000.0,,Asphalt/Bitumen Tanker (Танкер для перевозки асфальта и битума),,7.1,Гонконг (HONG KONG),oil_tanker
9811098,477112500.0,,Asphalt/Bitumen Tanker (Танкер для перевозки асфальта и битума),,7.5,Гонконг (HONG KONG),oil_tanker
9814129,,ENEOS ARROW,Crude Oil Tanker (Танкер для перевозки сырой нефти),,15.6,ЯПОНИЯ (JAPAN),oil_tanker
9814131,,ENEOS EARTH,Crude Oil Tanker (Танкер для перевозки сырой нефти),,12.4,ПАНАМА (PANAMA),oil_tanker
9814167,636021291.0,ELKA ATHINA.,Oil/Chemical Tanker (Танкер для перевозки нефти и химикатов).,,8.0,LIBERIA (Либерия).,oil_tanker
9814428,636019387.0,COBALT SUN,Crude Oil Tanker (Танкер для перевозки сырой нефти / AFRAMAX),,9.0,Либерия,oil_tanker
9815458,538007747.0,STAR RIVER.,Oil Tanker,,7.0,MARSHALL ISLANDS (Маршалловы Острова).,oil_tanker
9815604,,IBERIAN SEA,Crude Oil Tanker (Танкер для перевозки сырой нефти),,8.8,ЛИБЕРИЯ (LIBERIA),oil_tanker
9817315,636020938.0,HISTRIA CORAL.,Oil Tanker,,7.3,LIBERIA (Либерия).,oil_tanker
9817470,636021054.0,HISTRIA CORAL.,Oil Tanker,,7.3,LIBERIA (Либерия).,oil_tanker
9818058,636020890.0,HISTRIA CORAL.,Oil Tanker,,7.3,LIBERIA (Либерия).,oil_tanker
9818228,636020862.0,HISTRIA CORAL.,Oil Tanker,,7.3,LIBERIA (Либерия).,oil_tanker
9819650,636020989.0,ELKA ATHINA.,Oil/Chemical Tanker (Танкер для перевозки нефти и химикатов).,,8.0,LIBERIA (Либерия).,oil_tanker
9819844,636020993.0,HISTRIA CORAL.,Oil Tanker,,7.3,LIBERIA (Либерия).,oil_tanker
9820295,355782000.0,MERCAN,Oil/Chemical Tanker (Нефтеналивной/химический танкер),,7.5,PANAMA (Панама),oil_tanker
9820300,354622000.0,SEDEF,Oil/Chemical Tanker (Танкер для перевозки нефти и химикатов),,7.0,PANAMA (Панама),oil_tanker
9820312,422232300.0,NIKI,Oil/Chemical Tanker (Нефтеналивной танкер/химовоз),,8.0,IRAN (Иран),oil_tanker
9820324,422232400.0,DALIA,Oil/Chemical Tanker (Нефтехимический танкер),,11.3,IRAN (Иран),oil_tanker
9820427,636021133.0,ELKA ATHINA.,Oil/Chemical Tanker (Танкер для перевозки нефти и химикатов).,,8.0,LIBERIA (Либерия).,oil_tanker
9820453,,NAIKAIMARU NO.25,Oil Products Tanker (Танкер для перевозки нефтепродуктов),,5.4,ЯПОНИЯ (JAPAN),oil_tanker
9821471,636021018.0,ELKA ATHINA.,Oil/Chemical Tanker (Танкер для перевозки нефти и химикатов).,,8.0,LIBERIA (Либерия).,oil_tanker
9822877,,EIYU MARU,Oil Products Tanker (Танкер для перевозки нефтепродуктов),,5.0,ЯПОНИЯ (JAPAN),oil_tanker
9823041,636020864.0,HISTRIA CORAL.,Oil Tanker,,7.3,LIBERIA (Либерия).,oil_tanker
9823560,636020843.0,HISTRIA CORAL.,Oil Tanker,,7.3,LIBERIA (Либерия).,oil_tanker
9824473,412767870.0,HAI ZHI RUN 17,Oil Products Tanker (Танкер для перевозки нефтепродуктов),,5.8,CHINA (Китайская Народная Республика),oil_tanker
9825051,563059400.0,MARGHERITA COSULICH.,Bunkering Tanker.,,6.9,SINGAPORE (Сингапур).,oil_tanker
9825439,636018318.0,HISTRIA DYNAMIC.,Oil Tanker,,7.3,LIBERIA (Либерия).,oil_tanker
9825568,563065400.0,MTM PENOBSCOT.,Chemical/Oil Products Tanker (Танкер для перевозки химпродуктов и нефтепродуктов).,,7.2,SINGAPORE (Сингапур).,oil_tanker
9826720,636018682.0,ALIMEDON,Crude Oil Tanker,,13.6,LIBERIA (Либерия),oil_tanker
9826897,338574000.0,MAERSK DENVER.,Oil Tanker,,12.1,USA (США).,oil_tanker
9827205,636021130.0,ELKA ATHINA.,Oil/Chemical Tanker (Танкер для перевозки нефти и химикатов).,,8.0,LIBERIA (Либерия).,oil_tanker
9827449,,APOLLO ENERGY,Crude Oil Tanker (Танкер для перевозки сырой нефти),,18.1,ПАНАМА (PANAMA),oil_tanker
9828156,247402300.0,PS SINGAPORE.,Oil Tanker,,8.0,ITALY (Италия).,oil_tanker
9828223,,BOW EXCELLENCE,Oil/Chemical Tanker (Танкер для перевозки нефтепродуктов и химикатов),,10.4,НОРВЕГИЯ (NORWAY),oil_tanker
9828376,,DAITOKU MARU NO.18,Oil Products Tanker (Танкер для перевозки нефтепродуктов),,3.5,ЯПОНИЯ (JAPAN),oil_tanker
9828778,538011788.0,QURAYYAT,Crude Oil Tanker (Танкер для перевозки сырой нефти),,19.3,MARSHALL ISLANDS (Маршалловы Острова),oil_tanker
9829629,538008147.0,DIJILAH,Crude Oil Tanker (Крупнотоннажный танкер для перевозки сырой нефти),,11.0,Маршалловы Острова (MARSHALL ISLANDS),oil_tanker
9829643,403017000.0,BAYRAQ,Crude Oil Tanker (Танкер для перевозки сырой нефти),,11.7,SAUDI ARABIA (Саудовская Аравия),oil_tanker
9829681,,CHEM SILICON,Oil/Chemical Tanker (Танкер для перевозки нефтепродуктов и химикатов),,7.6,ЛИБЕРИЯ (LIBERIA),oil_tanker
9829813,636018370.0,CIELO DI ROTTERDAM.,Oil/Chemical Tanker (Танкер для перевозки нефти и химикатов).,,8.0,LIBERIA (Либерия).,oil_tanker
9829904,538007787.0,MARLIN LE HAVRE,Oil Products Tanker (Танкер для перевозки нефтепродуктов),,12.7,MARSHALL ISLANDS (Маршалловы Острова),oil_tanker
9830094,,FRONT DEFENDER,Crude Oil Tanker (Танкер для перевозки сырой нефти),,21.0,МАРШАЛЛОВЫ ОСТРОВА (MARSHALL ISLANDS),oil_tanker
9830109,,FRONT DISCOVERY,Нефтяной танкер (Crude Oil Tanker),,21.1,Маршалловы Острова,oil_tanker
9830824,403579000.0,UQAB.,Oil Tanker,,11.0,SAUDI ARABIA (Саудовская Аравия).,oil_tanker
9830965,636021152.0,ELKA ATHINA.,Oil/Chemical Tanker (Танкер для перевозки нефти и химикатов).,,8.0,LIBERIA (Либерия).,oil_tanker
9831074,563087400.0,SPETSES LADY.,Oil Tanker,,8.2,SINGAPORE (Сингапур).,oil_tanker
9831696,,XIN TAI HU 8,Oil/Chemical Tanker (Танкер для перевозки нефти и химических продуктов),,6.1,КИТАЙ (CHINA),oil_tanker
9832559,273270850.0,PROMETEY.,Oil Tanker,,8.9,RUSSIA (Россия).,oil_tanker
